regions,periods,tech,maxact,maxact_unites,max_act_notes
TO,2042,COMBDGOFFNewSHFUR___STDLFO_16,0,,
TO,2042,COMBDGOFFNewSHFUR___STDLFO_23,0,,
TO,2042,COMBDGOFFNewSHFUR___STDNGA_16,0,,
TO,2042,COMBDGOFFNewSHFUR___STDNGA_23,0,,
TO,2042,COMBDGOFFNewSHFUR___STDPRO_16,0,,
TO,2042,COMBDGOFFNewSHFUR___STDPRO_23,0,,
TO,2042,COMBDGOFFNewSHFURLARSTDHH2_23,0,,
TO,2042,COMBDGOFFNewSHFURMEDSTDHH2_23,0,,
TO,2042,COMBDGOFFNewSHFURSMASTDHH2_23,0,,
TO,2042,COMBDGOFFNewSHHEP___STDNGA_23,0,,
TO,2042,COMBDGOFFNewSHPLT___STDELC_16,0,,
TO,2042,COMBDGOFFNewSHPLT1000WSTDELC_23,0,,
TO,2042,COMBDGOFFNewSHPLT1500WSTDELC_23,0,,
TO,2042,COMBDGOFFNewSHPLT500WSTDELC_23,0,,
TO,2042,COMBDGOFFNewWH______STDELC_16,0,,
TO,2042,COMBDGOFFNewWH______STDHFO_16,0,,
TO,2042,COMBDGOFFNewWH______STDKER_16,0,,
TO,2042,COMBDGOFFNewWH______STDLFO_16,0,,
TO,2042,COMBDGOFFNewWH______STDNGA_16,0,,
TO,2042,COMBDGOFFNewWH______STDPRO_16,0,,
TO,2042,COMBDGOFFNewWHSTHBCKSTDELC_23,0,,
TO,2042,COMBDGOFFNewWHSTHBCKSTDNGA_23,0,,
TO,2042,COMBDGOFFNewWHSYS___ESRPRO_23,0,,
TO,2042,COMBDGOFFNewWHSYS___STDBMA_23,0,,
TO,2042,COMBDGOFFNewWHSYS___STDBWP_23,0,,
TO,2042,COMBDGOFFNewWHSYS___STDHFO_23,0,,
TO,2042,COMBDGOFFNewWHSYS___STDKER_23,0,,
TO,2042,COMBDGOFFNewWHSYS___STDLFO_23,0,,
TO,2042,COMBDGOFFNewWHWTK___ESRNGA_23,0,,
TO,2042,COMBDGOFFNewWHWTK___HIGELC_23,0,,
TO,2042,COMBDGOFFNewWHWTK___HIGNGA_23,0,,
TO,2042,COMBDGOFFNewWHWTK___STDELC_23,0,,
TO,2042,COMBDGOFFNewWHWTK___STDNGA_23,0,,
TO,2042,COMBDGOFFOldSHFUR___ESRNGA_23,0,,
TO,2042,COMBDGOFFOldSHFUR___ESRPRO_23,0,,
TO,2042,COMBDGOFFOldSHFUR___HIGHFO_23,0,,
TO,2042,COMBDGOFFOldSHFUR___HIGLFO_23,0,,
TO,2042,COMBDGOFFOldSHFUR___HIGNGA_16,0,,
TO,2042,COMBDGOFFOldSHFUR___HIGNGA_23,0,,
TO,2042,COMBDGOFFOldSHFUR___HIGPRO_23,0,,
TO,2042,COMBDGOFFOldSHFUR___STDELC_16,0,,
TO,2042,COMBDGOFFOldSHFUR___STDELC_23,0,,
TO,2042,COMBDGOFFOldSHFUR___STDHFO_16,0,,
TO,2042,COMBDGOFFOldSHFUR___STDHFO_23,0,,
TO,2042,COMBDGOFFOldSHFUR___STDKER_16,0,,
TO,2042,COMBDGOFFOldSHFUR___STDKER_23,0,,
TO,2042,COMBDGOFFOldSHFUR___STDLFO_16,0,,
TO,2042,COMBDGOFFOldSHFUR___STDLFO_23,0,,
TO,2042,COMBDGOFFOldSHFUR___STDNGA_16,0,,
TO,2042,COMBDGOFFOldSHFUR___STDNGA_23,0,,
TO,2042,COMBDGOFFOldSHFUR___STDPRO_16,0,,
TO,2042,COMBDGOFFOldSHFUR___STDPRO_23,0,,
TO,2042,COMBDGOFFOldSHFURLARSTDHH2_23,0,,
TO,2042,COMBDGOFFOldSHFURMEDSTDHH2_23,0,,
TO,2042,COMBDGOFFOldSHFURSMASTDHH2_23,0,,
TO,2042,COMBDGOFFOldSHHEP___STDNGA_23,0,,
TO,2042,COMBDGOFFOldSHPLT___STDELC_16,0,,
TO,2042,COMBDGOFFOldSHPLT1000WSTDELC_23,0,,
TO,2042,COMBDGOFFOldSHPLT1500WSTDELC_23,0,,
TO,2042,COMBDGOFFOldSHPLT500WSTDELC_23,0,,
TO,2042,COMBDGOFFOldWH______STDELC_16,0,,
TO,2042,COMBDGOFFOldWH______STDHFO_16,0,,
TO,2042,COMBDGOFFOldWH______STDKER_16,0,,
TO,2042,COMBDGOFFOldWH______STDLFO_16,0,,
TO,2042,COMBDGOFFOldWH______STDNGA_16,0,,
TO,2042,COMBDGOFFOldWH______STDPRO_16,0,,
TO,2042,COMBDGOFFOldWHSTHBCKSTDELC_23,0,,
TO,2042,COMBDGOFFOldWHSTHBCKSTDNGA_23,0,,
TO,2042,COMBDGOFFOldWHSYS___ESRPRO_23,0,,
TO,2042,COMBDGOFFOldWHSYS___STDBMA_23,0,,
TO,2042,COMBDGOFFOldWHSYS___STDBWP_23,0,,
TO,2042,COMBDGOFFOldWHSYS___STDHFO_23,0,,
TO,2042,COMBDGOFFOldWHSYS___STDKER_23,0,,
TO,2042,COMBDGOFFOldWHSYS___STDLFO_23,0,,
TO,2042,COMBDGOFFOldWHWTK___ESRNGA_23,0,,
TO,2042,COMBDGOFFOldWHWTK___HIGELC_23,0,,
TO,2042,COMBDGOFFOldWHWTK___HIGNGA_23,0,,
TO,2042,COMBDGOFFOldWHWTK___STDELC_23,0,,
TO,2042,COMBDGOFFOldWHWTK___STDNGA_23,0,,
TO,2042,COMBDGOTSNewSHFUR___ESRNGA_23,0,,
TO,2042,COMBDGOTSNewSHFUR___ESRPRO_23,0,,
TO,2042,COMBDGOTSNewSHFUR___HIGHFO_23,0,,
TO,2042,COMBDGOTSNewSHFUR___HIGLFO_23,0,,
TO,2042,COMBDGOTSNewSHFUR___HIGNGA_16,0,,
TO,2042,COMBDGOTSNewSHFUR___HIGNGA_23,0,,
TO,2042,COMBDGOTSNewSHFUR___HIGPRO_23,0,,
TO,2042,COMBDGOTSNewSHFUR___STDELC_16,0,,
TO,2042,COMBDGOTSNewSHFUR___STDELC_23,0,,
TO,2042,COMBDGOTSNewSHFUR___STDHFO_16,0,,
TO,2042,COMBDGOTSNewSHFUR___STDHFO_23,0,,
TO,2042,COMBDGOTSNewSHFUR___STDKER_16,0,,
TO,2042,COMBDGOTSNewSHFUR___STDKER_23,0,,
TO,2042,COMBDGOTSNewSHFUR___STDLFO_16,0,,
TO,2042,COMBDGOTSNewSHFUR___STDLFO_23,0,,
TO,2042,COMBDGOTSNewSHFUR___STDNGA_16,0,,
TO,2042,COMBDGOTSNewSHFUR___STDNGA_23,0,,
TO,2042,COMBDGOTSNewSHFUR___STDPRO_16,0,,
TO,2042,COMBDGOTSNewSHFUR___STDPRO_23,0,,
TO,2042,COMBDGOTSNewSHFURLARSTDHH2_23,0,,
TO,2042,COMBDGOTSNewSHFURMEDSTDHH2_23,0,,
TO,2042,COMBDGOTSNewSHFURSMASTDHH2_23,0,,
TO,2042,COMBDGOTSNewSHHEP___STDNGA_23,0,,
TO,2042,COMBDGOTSNewSHPLT___STDELC_16,0,,
TO,2042,COMBDGOTSNewSHPLT1000WSTDELC_23,0,,
TO,2042,COMBDGOTSNewSHPLT1500WSTDELC_23,0,,
TO,2042,COMBDGOTSNewSHPLT500WSTDELC_23,0,,
TO,2042,COMBDGOTSNewWH______STDELC_16,0,,
TO,2042,COMBDGOTSNewWH______STDHFO_16,0,,
TO,2042,COMBDGOTSNewWH______STDKER_16,0,,
TO,2042,COMBDGOTSNewWH______STDLFO_16,0,,
TO,2042,COMBDGOTSNewWH______STDNGA_16,0,,
TO,2042,COMBDGOTSNewWH______STDPRO_16,0,,
TO,2042,COMBDGOTSNewWHSTHBCKSTDELC_23,0,,
TO,2042,COMBDGOTSNewWHSTHBCKSTDNGA_23,0,,
TO,2042,COMBDGOTSNewWHSYS___ESRPRO_23,0,,
TO,2042,COMBDGOTSNewWHSYS___STDBMA_23,0,,
TO,2042,COMBDGOTSNewWHSYS___STDBWP_23,0,,
TO,2042,COMBDGOTSNewWHSYS___STDHFO_23,0,,
TO,2042,COMBDGOTSNewWHSYS___STDKER_23,0,,
TO,2042,COMBDGOTSNewWHSYS___STDLFO_23,0,,
TO,2042,COMBDGOTSNewWHWTK___ESRNGA_23,0,,
TO,2042,COMBDGOTSNewWHWTK___HIGELC_23,0,,
TO,2042,COMBDGOTSNewWHWTK___HIGNGA_23,0,,
TO,2042,COMBDGOTSNewWHWTK___STDELC_23,0,,
TO,2042,COMBDGOTSNewWHWTK___STDNGA_23,0,,
TO,2042,COMBDGOTSOldSHFUR___ESRNGA_23,0,,
TO,2042,COMBDGOTSOldSHFUR___ESRPRO_23,0,,
TO,2042,COMBDGOTSOldSHFUR___HIGHFO_23,0,,
TO,2042,COMBDGOTSOldSHFUR___HIGLFO_23,0,,
TO,2042,COMBDGOTSOldSHFUR___HIGNGA_16,0,,
TO,2042,COMBDGOTSOldSHFUR___HIGNGA_23,0,,
TO,2042,COMBDGOTSOldSHFUR___HIGPRO_23,0,,
TO,2042,COMBDGOTSOldSHFUR___STDELC_16,0,,
TO,2042,COMBDGOTSOldSHFUR___STDELC_23,0,,
TO,2042,COMBDGOTSOldSHFUR___STDHFO_16,0,,
TO,2042,COMBDGOTSOldSHFUR___STDHFO_23,0,,
TO,2042,COMBDGOTSOldSHFUR___STDKER_16,0,,
TO,2042,COMBDGOTSOldSHFUR___STDKER_23,0,,
TO,2042,COMBDGOTSOldSHFUR___STDLFO_16,0,,
TO,2042,COMBDGOTSOldSHFUR___STDLFO_23,0,,
TO,2042,COMBDGOTSOldSHFUR___STDNGA_16,0,,
TO,2042,COMBDGOTSOldSHFUR___STDNGA_23,0,,
TO,2042,COMBDGOTSOldSHFUR___STDPRO_16,0,,
TO,2042,COMBDGOTSOldSHFUR___STDPRO_23,0,,
TO,2042,COMBDGOTSOldSHFURLARSTDHH2_23,0,,
TO,2042,COMBDGOTSOldSHFURMEDSTDHH2_23,0,,
TO,2042,COMBDGOTSOldSHFURSMASTDHH2_23,0,,
TO,2042,COMBDGOTSOldSHHEP___STDNGA_23,0,,
TO,2042,COMBDGOTSOldSHPLT___STDELC_16,0,,
TO,2042,COMBDGOTSOldSHPLT1000WSTDELC_23,0,,
TO,2042,COMBDGOTSOldSHPLT1500WSTDELC_23,0,,
TO,2042,COMBDGOTSOldSHPLT500WSTDELC_23,0,,
TO,2042,COMBDGOTSOldWH______STDELC_16,0,,
TO,2042,COMBDGOTSOldWH______STDHFO_16,0,,
TO,2042,COMBDGOTSOldWH______STDKER_16,0,,
TO,2042,COMBDGOTSOldWH______STDLFO_16,0,,
TO,2042,COMBDGOTSOldWH______STDNGA_16,0,,
TO,2042,COMBDGOTSOldWH______STDPRO_16,0,,
TO,2042,COMBDGOTSOldWHSTHBCKSTDELC_23,0,,
TO,2042,COMBDGOTSOldWHSTHBCKSTDNGA_23,0,,
TO,2042,COMBDGOTSOldWHSYS___ESRPRO_23,0,,
TO,2042,COMBDGOTSOldWHSYS___STDBMA_23,0,,
TO,2042,COMBDGOTSOldWHSYS___STDBWP_23,0,,
TO,2042,COMBDGOTSOldWHSYS___STDHFO_23,0,,
TO,2042,COMBDGOTSOldWHSYS___STDKER_23,0,,
TO,2042,COMBDGOTSOldWHSYS___STDLFO_23,0,,
TO,2042,COMBDGOTSOldWHWTK___ESRNGA_23,0,,
TO,2042,COMBDGOTSOldWHWTK___HIGELC_23,0,,
TO,2042,COMBDGOTSOldWHWTK___HIGNGA_23,0,,
TO,2042,COMBDGOTSOldWHWTK___STDELC_23,0,,
TO,2042,COMBDGOTSOldWHWTK___STDNGA_23,0,,
TO,2042,COMBDGRTTNewSHFUR___ESRNGA_23,0,,
TO,2042,COMBDGRTTNewSHFUR___ESRPRO_23,0,,
TO,2042,COMBDGRTTNewSHFUR___HIGHFO_23,0,,
TO,2042,COMBDGRTTNewSHFUR___HIGLFO_23,0,,
TO,2042,COMBDGRTTNewSHFUR___HIGNGA_16,0,,
TO,2042,COMBDGRTTNewSHFUR___HIGNGA_23,0,,
TO,2042,COMBDGRTTNewSHFUR___HIGPRO_23,0,,
TO,2042,COMBDGRTTNewSHFUR___STDELC_16,0,,
TO,2042,COMBDGRTTNewSHFUR___STDELC_23,0,,
TO,2042,COMBDGRTTNewSHFUR___STDHFO_16,0,,
TO,2042,COMBDGRTTNewSHFUR___STDHFO_23,0,,
TO,2042,COMBDGRTTNewSHFUR___STDKER_16,0,,
TO,2042,COMBDGRTTNewSHFUR___STDKER_23,0,,
TO,2042,COMBDGRTTNewSHFUR___STDLFO_16,0,,
TO,2042,COMBDGRTTNewSHFUR___STDLFO_23,0,,
TO,2042,COMBDGRTTNewSHFUR___STDNGA_16,0,,
TO,2042,COMBDGRTTNewSHFUR___STDNGA_23,0,,
TO,2042,COMBDGRTTNewSHFUR___STDPRO_16,0,,
TO,2042,COMBDGRTTNewSHFUR___STDPRO_23,0,,
TO,2042,COMBDGRTTNewSHFURLARSTDHH2_23,0,,
TO,2042,COMBDGRTTNewSHFURMEDSTDHH2_23,0,,
TO,2042,COMBDGRTTNewSHFURSMASTDHH2_23,0,,
TO,2042,COMBDGRTTNewSHHEP___STDNGA_23,0,,
TO,2042,COMBDGRTTNewSHPLT___STDELC_16,0,,
TO,2042,COMBDGRTTNewSHPLT1000WSTDELC_23,0,,
TO,2042,COMBDGRTTNewSHPLT1500WSTDELC_23,0,,
TO,2042,COMBDGRTTNewSHPLT500WSTDELC_23,0,,
TO,2042,COMBDGRTTNewWH______STDELC_16,0,,
TO,2042,COMBDGRTTNewWH______STDHFO_16,0,,
TO,2042,COMBDGRTTNewWH______STDKER_16,0,,
TO,2042,COMBDGRTTNewWH______STDLFO_16,0,,
TO,2042,COMBDGRTTNewWH______STDNGA_16,0,,
TO,2042,COMBDGRTTNewWH______STDPRO_16,0,,
TO,2042,COMBDGRTTNewWHSTHBCKSTDELC_23,0,,
TO,2042,COMBDGRTTNewWHSTHBCKSTDNGA_23,0,,
TO,2042,COMBDGRTTNewWHSYS___ESRPRO_23,0,,
TO,2042,COMBDGRTTNewWHSYS___STDBMA_23,0,,
TO,2042,COMBDGRTTNewWHSYS___STDBWP_23,0,,
TO,2042,COMBDGRTTNewWHSYS___STDHFO_23,0,,
TO,2042,COMBDGRTTNewWHSYS___STDKER_23,0,,
TO,2042,COMBDGRTTNewWHSYS___STDLFO_23,0,,
TO,2042,COMBDGRTTNewWHWTK___ESRNGA_23,0,,
TO,2042,COMBDGRTTNewWHWTK___HIGELC_23,0,,
TO,2042,COMBDGRTTNewWHWTK___HIGNGA_23,0,,
TO,2042,COMBDGRTTNewWHWTK___STDELC_23,0,,
TO,2042,COMBDGRTTNewWHWTK___STDNGA_23,0,,
TO,2042,COMBDGRTTOldSHFUR___ESRNGA_23,0,,
TO,2042,COMBDGRTTOldSHFUR___ESRPRO_23,0,,
TO,2042,COMBDGRTTOldSHFUR___HIGHFO_23,0,,
TO,2042,COMBDGRTTOldSHFUR___HIGLFO_23,0,,
TO,2042,COMBDGRTTOldSHFUR___HIGNGA_16,0,,
TO,2042,COMBDGRTTOldSHFUR___HIGNGA_23,0,,
TO,2042,COMBDGRTTOldSHFUR___HIGPRO_23,0,,
TO,2042,COMBDGRTTOldSHFUR___STDELC_16,0,,
TO,2042,COMBDGRTTOldSHFUR___STDELC_23,0,,
TO,2042,COMBDGRTTOldSHFUR___STDHFO_16,0,,
TO,2042,COMBDGRTTOldSHFUR___STDHFO_23,0,,
TO,2042,COMBDGRTTOldSHFUR___STDKER_16,0,,
TO,2042,COMBDGRTTOldSHFUR___STDKER_23,0,,
TO,2042,COMBDGRTTOldSHFUR___STDLFO_16,0,,
TO,2042,COMBDGRTTOldSHFUR___STDLFO_23,0,,
TO,2042,COMBDGRTTOldSHFUR___STDNGA_16,0,,
TO,2042,COMBDGRTTOldSHFUR___STDNGA_23,0,,
TO,2042,COMBDGRTTOldSHFUR___STDPRO_16,0,,
TO,2042,COMBDGRTTOldSHFUR___STDPRO_23,0,,
TO,2042,COMBDGRTTOldSHFURLARSTDHH2_23,0,,
TO,2042,COMBDGRTTOldSHFURMEDSTDHH2_23,0,,
TO,2042,COMBDGRTTOldSHFURSMASTDHH2_23,0,,
TO,2042,COMBDGRTTOldSHHEP___STDNGA_23,0,,
TO,2042,COMBDGRTTOldSHPLT___STDELC_16,0,,
TO,2042,COMBDGRTTOldSHPLT1000WSTDELC_23,0,,
TO,2042,COMBDGRTTOldSHPLT1500WSTDELC_23,0,,
TO,2042,COMBDGRTTOldSHPLT500WSTDELC_23,0,,
TO,2042,COMBDGRTTOldWH______STDELC_16,0,,
TO,2042,COMBDGRTTOldWH______STDHFO_16,0,,
TO,2042,COMBDGRTTOldWH______STDKER_16,0,,
TO,2042,COMBDGRTTOldWH______STDLFO_16,0,,
TO,2042,COMBDGRTTOldWH______STDNGA_16,0,,
TO,2042,COMBDGRTTOldWH______STDPRO_16,0,,
TO,2042,COMBDGRTTOldWHSTHBCKSTDELC_23,0,,
TO,2042,COMBDGRTTOldWHSTHBCKSTDNGA_23,0,,
TO,2042,COMBDGRTTOldWHSYS___ESRPRO_23,0,,
TO,2042,COMBDGRTTOldWHSYS___STDBMA_23,0,,
TO,2042,COMBDGRTTOldWHSYS___STDBWP_23,0,,
TO,2042,COMBDGRTTOldWHSYS___STDHFO_23,0,,
TO,2042,COMBDGRTTOldWHSYS___STDKER_23,0,,
TO,2042,COMBDGRTTOldWHSYS___STDLFO_23,0,,
TO,2042,COMBDGRTTOldWHWTK___ESRNGA_23,0,,
TO,2042,COMBDGRTTOldWHWTK___HIGELC_23,0,,
TO,2042,COMBDGRTTOldWHWTK___HIGNGA_23,0,,
TO,2042,COMBDGRTTOldWHWTK___STDELC_23,0,,
TO,2042,COMBDGRTTOldWHWTK___STDNGA_23,0,,
TO,2042,COMBDGTAWNewSHFUR___ESRNGA_23,0,,
TO,2042,COMBDGTAWNewSHFUR___ESRPRO_23,0,,
TO,2042,COMBDGTAWNewSHFUR___HIGHFO_23,0,,
TO,2042,COMBDGTAWNewSHFUR___HIGLFO_23,0,,
TO,2042,COMBDGTAWNewSHFUR___HIGNGA_16,0,,
TO,2042,COMBDGTAWNewSHFUR___HIGNGA_23,0,,
TO,2042,COMBDGTAWNewSHFUR___HIGPRO_23,0,,
TO,2042,COMBDGTAWNewSHFUR___STDELC_16,0,,
TO,2042,COMBDGTAWNewSHFUR___STDELC_23,0,,
TO,2042,COMBDGTAWNewSHFUR___STDHFO_16,0,,
TO,2042,COMBDGTAWNewSHFUR___STDHFO_23,0,,
TO,2042,COMBDGTAWNewSHFUR___STDKER_16,0,,
TO,2042,COMBDGTAWNewSHFUR___STDKER_23,0,,
TO,2042,COMBDGTAWNewSHFUR___STDLFO_16,0,,
TO,2042,COMBDGTAWNewSHFUR___STDLFO_23,0,,
TO,2042,COMBDGTAWNewSHFUR___STDNGA_16,0,,
TO,2042,COMBDGTAWNewSHFUR___STDNGA_23,0,,
TO,2042,COMBDGTAWNewSHFUR___STDPRO_16,0,,
TO,2042,COMBDGTAWNewSHFUR___STDPRO_23,0,,
TO,2042,COMBDGTAWNewSHFURLARSTDHH2_23,0,,
TO,2042,COMBDGTAWNewSHFURMEDSTDHH2_23,0,,
TO,2042,COMBDGTAWNewSHFURSMASTDHH2_23,0,,
TO,2042,COMBDGTAWNewSHHEP___STDNGA_23,0,,
TO,2042,COMBDGTAWNewSHPLT___STDELC_16,0,,
TO,2042,COMBDGTAWNewSHPLT1000WSTDELC_23,0,,
TO,2042,COMBDGTAWNewSHPLT1500WSTDELC_23,0,,
TO,2042,COMBDGTAWNewSHPLT500WSTDELC_23,0,,
TO,2042,COMBDGTAWNewWH______STDELC_16,0,,
TO,2042,COMBDGTAWNewWH______STDHFO_16,0,,
TO,2042,COMBDGTAWNewWH______STDKER_16,0,,
TO,2042,COMBDGTAWNewWH______STDLFO_16,0,,
TO,2042,COMBDGTAWNewWH______STDNGA_16,0,,
TO,2042,COMBDGTAWNewWH______STDPRO_16,0,,
TO,2042,COMBDGTAWNewWHSTHBCKSTDELC_23,0,,
TO,2042,COMBDGTAWNewWHSTHBCKSTDNGA_23,0,,
TO,2042,COMBDGTAWNewWHSYS___ESRPRO_23,0,,
TO,2042,COMBDGTAWNewWHSYS___STDBMA_23,0,,
TO,2042,COMBDGTAWNewWHSYS___STDBWP_23,0,,
TO,2042,COMBDGTAWNewWHSYS___STDHFO_23,0,,
TO,2042,COMBDGTAWNewWHSYS___STDKER_23,0,,
TO,2042,COMBDGTAWNewWHSYS___STDLFO_23,0,,
TO,2042,COMBDGTAWNewWHWTK___ESRNGA_23,0,,
TO,2042,COMBDGTAWNewWHWTK___HIGELC_23,0,,
TO,2042,COMBDGTAWNewWHWTK___HIGNGA_23,0,,
TO,2042,COMBDGTAWNewWHWTK___STDELC_23,0,,
TO,2042,COMBDGTAWNewWHWTK___STDNGA_23,0,,
TO,2042,COMBDGTAWOldSHFUR___ESRNGA_23,0,,
TO,2042,COMBDGTAWOldSHFUR___ESRPRO_23,0,,
TO,2042,COMBDGTAWOldSHFUR___HIGHFO_23,0,,
TO,2042,COMBDGTAWOldSHFUR___HIGLFO_23,0,,
TO,2042,COMBDGTAWOldSHFUR___HIGNGA_16,0,,
TO,2042,COMBDGTAWOldSHFUR___HIGNGA_23,0,,
TO,2042,COMBDGTAWOldSHFUR___HIGPRO_23,0,,
TO,2042,COMBDGTAWOldSHFUR___STDELC_16,0,,
TO,2042,COMBDGTAWOldSHFUR___STDELC_23,0,,
TO,2042,COMBDGTAWOldSHFUR___STDHFO_16,0,,
TO,2042,COMBDGTAWOldSHFUR___STDHFO_23,0,,
TO,2042,COMBDGTAWOldSHFUR___STDKER_16,0,,
TO,2042,COMBDGTAWOldSHFUR___STDKER_23,0,,
TO,2042,COMBDGTAWOldSHFUR___STDLFO_16,0,,
TO,2042,COMBDGTAWOldSHFUR___STDLFO_23,0,,
TO,2042,COMBDGTAWOldSHFUR___STDNGA_16,0,,
TO,2042,COMBDGTAWOldSHFUR___STDNGA_23,0,,
TO,2042,COMBDGTAWOldSHFUR___STDPRO_16,0,,
TO,2042,COMBDGTAWOldSHFUR___STDPRO_23,0,,
TO,2042,COMBDGTAWOldSHFURLARSTDHH2_23,0,,
TO,2042,COMBDGTAWOldSHFURMEDSTDHH2_23,0,,
TO,2042,COMBDGTAWOldSHFURSMASTDHH2_23,0,,
TO,2042,COMBDGTAWOldSHHEP___STDNGA_23,0,,
TO,2042,COMBDGTAWOldSHPLT___STDELC_16,0,,
TO,2042,COMBDGTAWOldSHPLT1000WSTDELC_23,0,,
TO,2042,COMBDGTAWOldSHPLT1500WSTDELC_23,0,,
TO,2042,COMBDGTAWOldSHPLT500WSTDELC_23,0,,
TO,2042,COMBDGTAWOldWH______STDELC_16,0,,
TO,2042,COMBDGTAWOldWH______STDHFO_16,0,,
TO,2042,COMBDGTAWOldWH______STDKER_16,0,,
TO,2042,COMBDGTAWOldWH______STDLFO_16,0,,
TO,2042,COMBDGTAWOldWH______STDNGA_16,0,,
TO,2042,COMBDGTAWOldWH______STDPRO_16,0,,
TO,2042,COMBDGTAWOldWHSTHBCKSTDELC_23,0,,
TO,2042,COMBDGTAWOldWHSTHBCKSTDNGA_23,0,,
TO,2042,COMBDGTAWOldWHSYS___ESRPRO_23,0,,
TO,2042,COMBDGTAWOldWHSYS___STDBMA_23,0,,
TO,2042,COMBDGTAWOldWHSYS___STDBWP_23,0,,
TO,2042,COMBDGTAWOldWHSYS___STDHFO_23,0,,
TO,2042,COMBDGTAWOldWHSYS___STDKER_23,0,,
TO,2042,COMBDGTAWOldWHSYS___STDLFO_23,0,,
TO,2042,COMBDGTAWOldWHWTK___ESRNGA_23,0,,
TO,2042,COMBDGTAWOldWHWTK___HIGELC_23,0,,
TO,2042,COMBDGTAWOldWHWTK___HIGNGA_23,0,,
TO,2042,COMBDGTAWOldWHWTK___STDELC_23,0,,
TO,2042,COMBDGTAWOldWHWTK___STDNGA_23,0,,
TO,2042,COMBDGWSTNewSHFUR___ESRNGA_23,0,,
TO,2042,COMBDGWSTNewSHFUR___ESRPRO_23,0,,
TO,2042,COMBDGWSTNewSHFUR___HIGHFO_23,0,,
TO,2042,COMBDGWSTNewSHFUR___HIGLFO_23,0,,
TO,2042,COMBDGWSTNewSHFUR___HIGNGA_16,0,,
TO,2042,COMBDGWSTNewSHFUR___HIGNGA_23,0,,
TO,2042,COMBDGWSTNewSHFUR___HIGPRO_23,0,,
TO,2042,COMBDGWSTNewSHFUR___STDELC_16,0,,
TO,2042,COMBDGWSTNewSHFUR___STDELC_23,0,,
TO,2042,COMBDGWSTNewSHFUR___STDHFO_16,0,,
TO,2042,COMBDGWSTNewSHFUR___STDHFO_23,0,,
TO,2042,COMBDGWSTNewSHFUR___STDKER_16,0,,
TO,2042,COMBDGWSTNewSHFUR___STDKER_23,0,,
TO,2042,COMBDGWSTNewSHFUR___STDLFO_16,0,,
TO,2042,COMBDGWSTNewSHFUR___STDLFO_23,0,,
TO,2042,COMBDGWSTNewSHFUR___STDNGA_16,0,,
TO,2042,COMBDGWSTNewSHFUR___STDNGA_23,0,,
TO,2042,COMBDGWSTNewSHFUR___STDPRO_16,0,,
TO,2042,COMBDGWSTNewSHFUR___STDPRO_23,0,,
TO,2042,COMBDGWSTNewSHFURLARSTDHH2_23,0,,
TO,2042,COMBDGWSTNewSHFURMEDSTDHH2_23,0,,
TO,2042,COMBDGWSTNewSHFURSMASTDHH2_23,0,,
TO,2042,COMBDGWSTNewSHHEP___STDNGA_23,0,,
TO,2042,COMBDGWSTNewSHPLT___STDELC_16,0,,
TO,2042,COMBDGWSTNewSHPLT1000WSTDELC_23,0,,
TO,2042,COMBDGWSTNewSHPLT1500WSTDELC_23,0,,
TO,2042,COMBDGWSTNewSHPLT500WSTDELC_23,0,,
TO,2042,COMBDGWSTNewWH______STDELC_16,0,,
TO,2042,COMBDGWSTNewWH______STDHFO_16,0,,
TO,2042,COMBDGWSTNewWH______STDKER_16,0,,
TO,2042,COMBDGWSTNewWH______STDLFO_16,0,,
TO,2042,COMBDGWSTNewWH______STDNGA_16,0,,
TO,2042,COMBDGWSTNewWH______STDPRO_16,0,,
TO,2042,COMBDGWSTNewWHSTHBCKSTDELC_23,0,,
TO,2042,COMBDGWSTNewWHSTHBCKSTDNGA_23,0,,
TO,2042,COMBDGWSTNewWHSYS___ESRPRO_23,0,,
TO,2042,COMBDGWSTNewWHSYS___STDBMA_23,0,,
TO,2042,COMBDGWSTNewWHSYS___STDBWP_23,0,,
TO,2042,COMBDGWSTNewWHSYS___STDHFO_23,0,,
TO,2042,COMBDGWSTNewWHSYS___STDKER_23,0,,
TO,2042,COMBDGWSTNewWHSYS___STDLFO_23,0,,
TO,2042,COMBDGWSTNewWHWTK___ESRNGA_23,0,,
TO,2042,COMBDGWSTNewWHWTK___HIGELC_23,0,,
TO,2042,COMBDGWSTNewWHWTK___HIGNGA_23,0,,
TO,2042,COMBDGWSTNewWHWTK___STDELC_23,0,,
TO,2042,COMBDGWSTNewWHWTK___STDNGA_23,0,,
TO,2042,COMBDGWSTOldSHFUR___ESRNGA_23,0,,
TO,2042,COMBDGWSTOldSHFUR___ESRPRO_23,0,,
TO,2042,COMBDGWSTOldSHFUR___HIGHFO_23,0,,
TO,2042,COMBDGWSTOldSHFUR___HIGLFO_23,0,,
TO,2042,COMBDGWSTOldSHFUR___HIGNGA_16,0,,
TO,2042,COMBDGWSTOldSHFUR___HIGNGA_23,0,,
TO,2042,COMBDGWSTOldSHFUR___HIGPRO_23,0,,
TO,2042,COMBDGWSTOldSHFUR___STDELC_16,0,,
TO,2042,COMBDGWSTOldSHFUR___STDELC_23,0,,
TO,2042,COMBDGWSTOldSHFUR___STDHFO_16,0,,
