"Discounted and Undiscounted  Costs for building sector by building types, per vintage. (k CAD 2016)"
vintage,sector,Cost,Cost_type,Archetype,NewOld,EndUse,Tech_type_1,Costs
2016,Commercial Building,Discounted,FixedCosts,Wholesale Trade,New,Space Cooling,___,0.25595167795769513
2016,Commercial Building,Discounted,FixedCosts,Wholesale Trade,New,Space Heating,Furnace,0.27054682550874803
2016,Commercial Building,Discounted,FixedCosts,Wholesale Trade,New,Space Heating,Heat Pump,0.0743901381071967
2016,Commercial Building,Discounted,FixedCosts,Wholesale Trade,New,Space Heating,___,0.029548191389323044
2016,Commercial Building,Discounted,FixedCosts,Wholesale Trade,New,Water Heating,___,0.2710772505797076
2016,Commercial Building,Discounted,FixedCosts,Wholesale Trade,Old,Auxiliary Equipment,___,4.236463682853765
2016,Commercial Building,Discounted,FixedCosts,Wholesale Trade,Old,Auxiliary Motors,___,1.0686500816365423
2016,Commercial Building,Discounted,FixedCosts,Wholesale Trade,Old,Space Cooling,___,425.1720615323646
2016,Commercial Building,Discounted,FixedCosts,Wholesale Trade,Old,Space Heating,Furnace,447.5701954518646
2016,Commercial Building,Discounted,FixedCosts,Wholesale Trade,Old,Space Heating,Heat Pump,83.75838510670455
2016,Commercial Building,Discounted,FixedCosts,Wholesale Trade,Old,Space Heating,___,62.91330497587459
2016,Commercial Building,Discounted,FixedCosts,Wholesale Trade,Old,Water Heating,___,26.719526134817176
2016,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",New,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",New,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",New,Space Cooling,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",New,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",New,Space Heating,Heat Pump,0.0
2016,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",New,Space Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",New,Water Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",Old,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",Old,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",Old,Space Cooling,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",Old,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",Old,Space Heating,Heat Pump,0.0
2016,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",Old,Space Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,"Arts, Entertainment and Recreation",Old,Water Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,New,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,New,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,New,Space Cooling,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,New,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,New,Space Heating,Heat Pump,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,New,Space Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,New,Water Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,Old,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,Old,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,Old,Space Cooling,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,Old,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,Old,Space Heating,Heat Pump,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,Old,Space Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Accommodation and Food Services,Old,Water Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Educational Services,New,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Educational Services,New,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Educational Services,New,Space Cooling,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Educational Services,New,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Educational Services,New,Space Heating,Heat Pump,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Educational Services,New,Space Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Educational Services,New,Water Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Space Cooling,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Space Heating,Heat Pump,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Space Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Educational Services,Old,Water Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Space Cooling,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Space Heating,Heat Pump,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Space Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,New,Water Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Space Cooling,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Space Heating,Heat Pump,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Space Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Health Care and Social Assistance,Old,Water Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Space Cooling,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Space Heating,Heat Pump,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Space Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Information and Cultural Industries,Old,Water Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Offices,New,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Offices,New,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Offices,New,Space Cooling,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Offices,New,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Offices,New,Space Heating,Heat Pump,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Offices,New,Space Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Offices,New,Water Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Space Cooling,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Space Heating,Heat Pump,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Space Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Offices,Old,Water Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Space Cooling,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Space Heating,Heat Pump,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Space Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Other Services,New,Water Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Space Cooling,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Space Heating,Heat Pump,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Space Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Other Services,Old,Water Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Space Cooling,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Space Heating,Heat Pump,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Space Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Retail Trade,New,Water Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Space Cooling,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Space Heating,Heat Pump,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Space Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Retail Trade,Old,Water Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Space Cooling,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Space Heating,Heat Pump,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Space Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,New,Water Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Space Cooling,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Space Heating,Heat Pump,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Space Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Transportation and Warehousing,Old,Water Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Space Cooling,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Space Heating,Heat Pump,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Space Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,New,Water Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Space Cooling,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Space Heating,Heat Pump,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Space Heating,___,0.0
2016,Commercial Building,Discounted,FixedSubsidies,Wholesale Trade,Old,Water Heating,___,0.0
2016,Commercial Building,Discounted,Investment,"Arts, Entertainment and Recreation",New,Auxiliary Equipment,___,0.0
2016,Commercial Building,Discounted,Investment,"Arts, Entertainment and Recreation",New,Auxiliary Motors,___,0.0
2016,Commercial Building,Discounted,Investment,"Arts, Entertainment and Recreation",New,Lighting,Fluorescent,0.0
2016,Commercial Building,Discounted,Investment,"Arts, Entertainment and Recreation",New,Lighting,Light Emitting Diode,0.0
2016,Commercial Building,Discounted,Investment,"Arts, Entertainment and Recreation",New,Space Cooling,___,0.0
2016,Commercial Building,Discounted,Investment,"Arts, Entertainment and Recreation",New,Space Heating,Furnace,0.0
2016,Commercial Building,Discounted,Investment,"Arts, Entertainment and Recreation",New,Space Heating,Heat Pump,0.0
