"Building end use energy service, per subsector, per end use, per type of technology, per energy, and per period."
t_periods,Sub,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Output_units,VFlow_Out
2024,Commercial,Water Heating,Heat Pump,___,Electricity,Standard,TJ,1.1531479527174833
2024,Commercial,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,1.551324221278447
2024,Commercial,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,1329.5801878932589
2024,Commercial,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,1.526328249916319
2024,Commercial,Water Heating,System,___,Kerosene,Standard,TJ,1.7043143701297483
2024,Commercial,Water Heating,System,___,Light Fuel Oil,Standard,TJ,3.384034023182698
2024,Commercial,Water Heating,System,___,Propane,Energy Star,TJ,12.065769885768171
2024,Commercial,Water Heating,With Tank,___,Electricity,High,TJ,4.994855756304731
2024,Commercial,Water Heating,With Tank,___,Electricity,Standard,TJ,10.106111099932857
2024,Commercial,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,42.79930685976765
2024,Commercial,Water Heating,With Tank,___,Natural Gas,High,TJ,44.231684145739905
2024,Commercial,Water Heating,With Tank,___,Natural Gas,Standard,TJ,13.920036923200822
2024,Commercial,Water Heating,___,___,District Heating,___,TJ,1108.8038526125774
2024,Commercial,Water Heating,___,___,Electricity,Standard,TJ,199.65315458793688
2024,Commercial,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,7.643908918548161
2024,Commercial,Water Heating,___,___,Kerosene,Standard,TJ,8.939899488217334
2024,Commercial,Water Heating,___,___,Light Fuel Oil,Standard,TJ,40.5181643639335
2024,Commercial,Water Heating,___,___,Natural Gas,Standard,TJ,3217.4001931380626
2024,Commercial,Water Heating,___,___,Propane,Standard,TJ,58.598716339224445
2024,Industry,Industrial Processes,Self produced,,Mix Energy,,TJ,30811.886000662354
2024,Industry,Industrial Processes,Self produced,Retrofit,ETHOS,,TJ,0.01625722098034145
2024,Industry,Lighting,Self produced,,Mix Energy,,TJ,623.7412934674629
2024,Industry,Lighting,Self produced,Retrofit,ETHOS,,TJ,31.831613830322105
2024,Industry,Space Cooling,District Cooling,,District Cooling,,TJ,3.5612939168279585
2024,Industry,Space Cooling,Self produced,,Mix Energy,,TJ,1416.83789609707
2024,Industry,Space Cooling,Self produced,Retrofit,ETHOS,,TJ,0.008777483229139602
2024,Industry,Space Heating,District Heating,,District Heating,,TJ,30.018095075748995
2024,Industry,Space Heating,Self produced,,Mix Energy,,TJ,1543.3475987942588
2024,Industry,Space Heating,Self produced,Retrofit,ETHOS,,TJ,0.009285448499918546
2024,Industry,Water Heating,District Heating,,District Heating,,TJ,32.51182283212968
2024,Industry,Water Heating,Self produced,,Mix Energy,,TJ,4084.4762243299533
2024,Industry,Water Heating,Self produced,Retrofit,ETHOS,,TJ,0.009812473579771297
2024,Public,Auxiliary Equipment,___,___,Electricity,Standard,TJ,2342.405876434479
2024,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,10.671738369473594
2024,Public,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.7494737096963131
2024,Public,Auxiliary Motors,___,___,Electricity,Standard,TJ,530.1726829205462
2024,Public,Lighting,Fluocompact,___,Electricity,High,Mlm.y,224.0266503521097
2024,Public,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,6.276384540889324
2024,Public,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,296.08913466774874
2024,Public,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,521.0214211870642
2024,Public,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,2.232796252061156
2024,Public,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,4.706800788471963
2024,Public,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,311.3084134081049
2024,Public,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,1.0319280272900855
2024,Public,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,0.5679503562162989
2024,Public,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,1.0449196741943727
2024,Public,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,186.53895653666692
2024,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,6.266870565217755
2024,Public,Space Cooling,Central,___,Electricity,Energy Star,TJ,2.4687464062258844
2024,Public,Space Cooling,Central,___,Electricity,High,TJ,2.5696871722071126
2024,Public,Space Cooling,Central,___,Electricity,Standard,TJ,2.209501476438677
2024,Public,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,2.5152033702791705
2024,Public,Space Cooling,Central,___,Natural Gas,High,TJ,2.4341643298064373
2024,Public,Space Cooling,Central,___,Natural Gas,Standard,TJ,2.5943004856256167
2024,Public,Space Cooling,Wall,___,Electricity,Energy Star,TJ,15.463564115166383
2024,Public,Space Cooling,Wall,___,Electricity,High,TJ,137.95293248752367
2024,Public,Space Cooling,Wall,___,Electricity,Standard,TJ,795.8987942702277
2024,Public,Space Cooling,Window,___,Electricity,Energy Star,TJ,6.477129023444205
2024,Public,Space Cooling,Window,___,Electricity,High,TJ,3.153615179150518
2024,Public,Space Cooling,Window,___,Electricity,Standard,TJ,575.2544175364549
2024,Public,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,0.18607589422104284
2024,Public,Space Cooling,___,___,District Cooling,___,TJ,506.8876260415878
2024,Public,Space Cooling,___,___,Electricity,Standard,TJ,3033.9045561003622
2024,Public,Space Cooling,___,___,Natural Gas,Standard,TJ,49.49179404293001
2024,Public,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.1688615266874506
2024,Public,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.16844320958183467
2024,Public,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.16734497305585117
2024,Public,Space Heating,Furnace,___,Electricity,Standard,TJ,245.18660863576736
2024,Public,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.16228369393522007
2024,Public,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.16582749581505404
2024,Public,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.1992821528431854
2024,Public,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,14.047141983347391
2024,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,177.66817303074006
2024,Public,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,24.18925674214444
2024,Public,Space Heating,Furnace,___,Natural Gas,High,TJ,3264.8113295930125
2024,Public,Space Heating,Furnace,___,Natural Gas,Standard,TJ,2700.257306076345
2024,Public,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.89756426699678
2024,Public,Space Heating,Furnace,___,Propane,High,TJ,0.9062501576916523
2024,Public,Space Heating,Furnace,___,Propane,Standard,TJ,0.8913370399800118
2024,Public,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,6.232903028852989
2024,Public,Space Heating,Heat Pump,___,Electricity,High,TJ,196.86744936943282
2024,Public,Space Heating,Heat Pump,___,Electricity,Standard,TJ,2.620238100025236
2024,Public,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.27274686747599436
2024,Public,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.20637203753154024
2024,Public,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.29584898294741513
2024,Public,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,3.40862593170347
2024,Public,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,13.518050202214551
2024,Public,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,27.872775593287788
2024,Public,Space Heating,Plinthe,500W,Electricity,Standard,TJ,5.647845818969476
2024,Public,Space Heating,Plinthe,___,Electricity,Standard,TJ,500.0505079336235
2024,Public,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.07942592505013449
2024,Public,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.07983600594175323
2024,Public,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,1.324239076020778
2024,Public,Space Heating,___,___,District Heating,___,TJ,1523.8878175278803
2024,Public,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.39358316214028594
2024,Public,Water Heating,Heat Pump,___,Electricity,High,TJ,0.33776018353237336
2024,Public,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.38115188307461034
2024,Public,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.4087152899111877
2024,Public,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,187.40951980144328
2024,Public,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.13846654653951093
2024,Public,Water Heating,System,___,Kerosene,Standard,TJ,0.16321617747616937
2024,Public,Water Heating,System,___,Light Fuel Oil,Standard,TJ,1.6771146537966723
2024,Public,Water Heating,System,___,Propane,Energy Star,TJ,0.7426978943269187
2024,Public,Water Heating,With Tank,___,Electricity,High,TJ,1.4079958895566203
2024,Public,Water Heating,With Tank,___,Electricity,Standard,TJ,2.3615497864420543
2024,Public,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,9.533991394819516
2024,Public,Water Heating,With Tank,___,Natural Gas,High,TJ,16.237212967087945
2024,Public,Water Heating,With Tank,___,Natural Gas,Standard,TJ,4.544946875075833
2024,Public,Water Heating,___,___,District Heating,___,TJ,458.9641089444295
2024,Public,Water Heating,___,___,Electricity,Standard,TJ,79.32022282642511
2024,Public,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,0.355941885447951
2024,Public,Water Heating,___,___,Kerosene,Standard,TJ,0.4471909317806284
2024,Public,Water Heating,___,___,Light Fuel Oil,Standard,TJ,62.03150771576562
2024,Public,Water Heating,___,___,Natural Gas,Standard,TJ,415.7688104503463
2024,Residential,Other Appliances,Other,___,Electricity,Standard,TJ,3878.716930704989
2024,Residential,Clothe Dryer,___,___,Electricity,Energy Star,TJ,0.35216477335872826
2024,Residential,Clothe Dryer,___,___,Electricity,High,TJ,0.1974921859710648
2024,Residential,Clothe Dryer,___,___,Electricity,Standard,TJ,1997.799618968916
2024,Residential,Clothe Dryer,___,___,Natural Gas,Standard,TJ,36.531114169796254
2024,Residential,Clothe Washer,___,Combined,Electricity,Energy Star,TJ,55.02975264074707
2024,Residential,Clothe Washer,___,Combined,Electricity,High,TJ,0.054625890058525514
2024,Residential,Clothe Washer,___,Combined,Electricity,Standard,TJ,17.719373314920645
2024,Residential,Clothe Washer,___,Front,Electricity,Energy Star,TJ,0.002240303512948955
2024,Residential,Clothe Washer,___,Front,Electricity,High,TJ,0.0016880724453125317
2024,Residential,Clothe Washer,___,Front,Electricity,Standard,TJ,0.0022047623973588644
2024,Residential,Clothe Washer,___,Top,Electricity,Energy Star,TJ,0.0024700885388046906
2024,Residential,Clothe Washer,___,Top,Electricity,High,TJ,0.001949099381124302
2024,Residential,Clothe Washer,___,Top,Electricity,Standard,TJ,0.003484579580596692
2024,Residential,Clothe Washer,___,___,Electricity,Standard,TJ,60.41593728664129
2024,Residential,Dish Washer,___,___,Electricity,Energy Star,TJ,0.06731496773132928
2024,Residential,Dish Washer,___,___,Electricity,High,TJ,0.0492680465538877
2024,Residential,Dish Washer,___,___,Electricity,Standard,TJ,135.18077322397457
2024,Residential,Freezer,___,Chest,Electricity,Energy Star,TJ,0.2506868514527767
2024,Residential,Freezer,___,Chest,Electricity,High,TJ,0.29318663532799266
2024,Residential,Freezer,___,Chest,Electricity,Standard,TJ,57.81363697589139
2024,Residential,Freezer,___,Standing,Electricity,Energy Star,TJ,0.07426811849067792
2024,Residential,Freezer,___,Standing,Electricity,High,TJ,0.07124047908593967
2024,Residential,Freezer,___,Standing,Electricity,Standard,TJ,0.08257241540435924
2024,Residential,Freezer,___,___,Electricity,Standard,TJ,297.40526510254307
2024,Residential,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm.y,0.6574425846926755
2024,Residential,Lighting,Fluocompact,___,Electricity,High,Mlm.y,1.0561606704574433
2024,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,10.959590274574639
2024,Residential,Lighting,Fluorescent,T12,Electricity,Standard,Mlm.y,2.9930738328812585
2024,Residential,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,316.30826947349254
2024,Residential,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,1215.0555791560544
2024,Residential,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,1.572948161230619
2024,Residential,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,3.875459567292818
2024,Residential,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,367.7921004482867
2024,Residential,Lighting,Halogen,60W,Electricity,Standard,Mlm.y,0.31873601583629696
2024,Residential,Lighting,Incandescent,60W,Electricity,Standard,Mlm.y,0.37403919835478117
2024,Residential,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.6727055930386308
2024,Residential,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,20.190501039109567
2024,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,21.318230827859818
2024,Residential,Range,___,___,Electricity,High,TJ,0.03136255079007606
2024,Residential,Range,___,___,Electricity,Standard,TJ,1307.3955370730657
2024,Residential,Range,___,___,Natural Gas,High,TJ,128.5390276379068
2024,Residential,Range,___,___,Natural Gas,Standard,TJ,163.72202369446154
2024,Residential,Refrigerator,___,Freezer Down,Electricity,Energy Star,TJ,0.10715943169309076
2024,Residential,Refrigerator,___,Freezer Down,Electricity,High,TJ,0.10705706487308492
2024,Residential,Refrigerator,___,Freezer Down,Electricity,Standard,TJ,0.1145430718453426
2024,Residential,Refrigerator,___,Freezer Top,Electricity,Energy Star,TJ,0.3382512436111737
2024,Residential,Refrigerator,___,Freezer Top,Electricity,High,TJ,0.2765407831809588
2024,Residential,Refrigerator,___,Freezer Top,Electricity,Standard,TJ,31.70905276994598
2024,Residential,Refrigerator,___,___,Electricity,Standard,TJ,1127.1236004184047
2024,Residential,Space Cooling,Central,___,Electricity,Energy Star,TJ,0.7847259447787388
2024,Residential,Space Cooling,Central,___,Electricity,High,TJ,0.6583777925208454
2024,Residential,Space Cooling,Central,___,Electricity,Standard,TJ,8067.141080770865
2024,Residential,Space Cooling,Room,___,Electricity,Standard,TJ,717.5547918199192
2024,Residential,Space Cooling,Wall,___,Electricity,Energy Star,TJ,2.455657746612712
2024,Residential,Space Cooling,Wall,___,Electricity,High,TJ,1.8815217806533744
2024,Residential,Space Cooling,Wall,___,Electricity,Standard,TJ,3.7432332214485737
2024,Residential,Space Cooling,Window,___,Electricity,Energy Star,TJ,982.3331620440379
2024,Residential,Space Cooling,Window,___,Electricity,High,TJ,1.8283230514042563
2024,Residential,Space Cooling,Window,___,Electricity,Standard,TJ,1540.141110800012
2024,Residential,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,6.182928434093108
2024,Residential,Space Cooling,___,___,District Cooling,___,TJ,152.2331623820188
2024,Residential,Space Heating,Boiler,___,Hydrogen,Standard,TJ,0.08160174333622663
2024,Residential,Space Heating,Fireplace,___,Propane,High,TJ,1.063503795618903
2024,Residential,Space Heating,Fireplace,___,Propane,Standard,TJ,1.094539002692831
2024,Residential,Space Heating,Furnace,___,Biomass,Standard,TJ,156.87888356562496
2024,Residential,Space Heating,Furnace,___,Wood Pellet,Standard,TJ,0.6432922052799908
2024,Residential,Space Heating,Furnace,___,Electricity,Standard,TJ,7.215930078685326
2024,Residential,Space Heating,Furnace,___,Kerosene,Standard,TJ,3.5674893690735834
2024,Residential,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,1.3871172289845792
2024,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,113.8275216024661
2024,Residential,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,9.545330393192282
2024,Residential,Space Heating,Furnace,___,Natural Gas,High,TJ,46228.953562270864
2024,Residential,Space Heating,Furnace,___,Natural Gas,Medium,TJ,1743.4507766633267
2024,Residential,Space Heating,Furnace,___,Natural Gas,Standard,TJ,5.765611570910983
2024,Residential,Space Heating,Furnace,___,Propane,Energy Star,TJ,5.830351788738332
2024,Residential,Space Heating,Furnace,___,Propane,High,TJ,193.2862529917215
2024,Residential,Space Heating,Furnace,___,Propane,Standard,TJ,3.878438825758818
2024,Residential,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,7.0558743031667905
2024,Residential,Space Heating,Heat Pump,___,Electricity,High,TJ,1698.8382572899845
2024,Residential,Space Heating,Heat Pump,___,Electricity,Standard,TJ,3822.1249474984966
2024,Residential,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.17636839763916806
2024,Residential,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.13429652081806714
2024,Residential,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.19166320842611162
2024,Residential,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,3.0368878139024282
2024,Residential,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,37.31608593713731
2024,Residential,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,98.55145906958178
2024,Residential,Space Heating,Plinthe,500W,Electricity,Standard,TJ,17.055076028074883
2024,Residential,Space Heating,Plinthe,___,Electricity,Standard,TJ,3866.2872239921157
2024,Residential,Space Heating,Pellet stove,___,Wood Pellet,High,TJ,7.380265601090673
2024,Residential,Space Heating,Pellet stove,___,Wood Pellet,Standard,TJ,1.798191504982548
2024,Residential,Space Heating,Stove,___,Biomass,High,TJ,3.613194229904449
2024,Residential,Space Heating,Stove,___,Biomass,Standard,TJ,1.3342183229221967
2024,Residential,Space Heating,Zero Programmable Thermostat,___,ETHOS,Standard,TJ,220.4520543669981
2024,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.10483943639682702
2024,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.10541684635870324
2024,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,3.0457736494497643
2024,Residential,Space Heating,___,___,District Heating,___,TJ,532.0243407348946
2024,Residential,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,1.0023245422334643
2024,Residential,Water Heating,Heat Pump,___,Electricity,High,TJ,0.7820667887014144
2024,Residential,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.9359194258388717
2024,Residential,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.447319061850712
