regions,periods,tech,vintage,cost_variable,cost_variable_units,cost_variable_notes
TO,2040,PASTRAROABUSURBTBUCONVDSL____23,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2040,PASTRAROABUSURBTBUCONVDSL____23,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2040,PASTRAROABUSURBTBUCONVDSL____23,2038,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2040,PASTRAROABUSURBTBUCONVDSL____23,2039,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2040,PASTRAROABUSURBTBUCONVDSL____23,2040,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2041,PASTRAROABUSURBTBUCONVDSL____23,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2041,PASTRAROABUSURBTBUCONVDSL____23,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2041,PASTRAROABUSURBTBUCONVDSL____23,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2041,PASTRAROABUSURBTBUCONVDSL____23,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2041,PASTRAROABUSURBTBUCONVDSL____23,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2041,PASTRAROABUSURBTBUCONVDSL____23,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2041,PASTRAROABUSURBTBUCONVDSL____23,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2041,PASTRAROABUSURBTBUCONVDSL____23,2034,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2041,PASTRAROABUSURBTBUCONVDSL____23,2035,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2041,PASTRAROABUSURBTBUCONVDSL____23,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2041,PASTRAROABUSURBTBUCONVDSL____23,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2041,PASTRAROABUSURBTBUCONVDSL____23,2038,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2041,PASTRAROABUSURBTBUCONVDSL____23,2039,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2041,PASTRAROABUSURBTBUCONVDSL____23,2040,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2041,PASTRAROABUSURBTBUCONVDSL____23,2041,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2042,PASTRAROABUSURBTBUCONVDSL____23,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2042,PASTRAROABUSURBTBUCONVDSL____23,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2042,PASTRAROABUSURBTBUCONVDSL____23,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2042,PASTRAROABUSURBTBUCONVDSL____23,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2042,PASTRAROABUSURBTBUCONVDSL____23,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2042,PASTRAROABUSURBTBUCONVDSL____23,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2042,PASTRAROABUSURBTBUCONVDSL____23,2034,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2042,PASTRAROABUSURBTBUCONVDSL____23,2035,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2042,PASTRAROABUSURBTBUCONVDSL____23,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2042,PASTRAROABUSURBTBUCONVDSL____23,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2042,PASTRAROABUSURBTBUCONVDSL____23,2038,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2042,PASTRAROABUSURBTBUCONVDSL____23,2039,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2042,PASTRAROABUSURBTBUCONVDSL____23,2040,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2042,PASTRAROABUSURBTBUCONVDSL____23,2041,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2042,PASTRAROABUSURBTBUCONVDSL____23,2042,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2043,PASTRAROABUSURBTBUCONVDSL____23,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2043,PASTRAROABUSURBTBUCONVDSL____23,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2043,PASTRAROABUSURBTBUCONVDSL____23,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2043,PASTRAROABUSURBTBUCONVDSL____23,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2043,PASTRAROABUSURBTBUCONVDSL____23,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2043,PASTRAROABUSURBTBUCONVDSL____23,2034,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2043,PASTRAROABUSURBTBUCONVDSL____23,2035,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2043,PASTRAROABUSURBTBUCONVDSL____23,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2043,PASTRAROABUSURBTBUCONVDSL____23,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2043,PASTRAROABUSURBTBUCONVDSL____23,2038,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2043,PASTRAROABUSURBTBUCONVDSL____23,2039,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2043,PASTRAROABUSURBTBUCONVDSL____23,2040,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2043,PASTRAROABUSURBTBUCONVDSL____23,2041,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2043,PASTRAROABUSURBTBUCONVDSL____23,2042,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2043,PASTRAROABUSURBTBUCONVDSL____23,2043,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2044,PASTRAROABUSURBTBUCONVDSL____23,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2044,PASTRAROABUSURBTBUCONVDSL____23,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2044,PASTRAROABUSURBTBUCONVDSL____23,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2044,PASTRAROABUSURBTBUCONVDSL____23,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2044,PASTRAROABUSURBTBUCONVDSL____23,2034,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2044,PASTRAROABUSURBTBUCONVDSL____23,2035,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2044,PASTRAROABUSURBTBUCONVDSL____23,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2044,PASTRAROABUSURBTBUCONVDSL____23,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2044,PASTRAROABUSURBTBUCONVDSL____23,2038,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2044,PASTRAROABUSURBTBUCONVDSL____23,2039,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2044,PASTRAROABUSURBTBUCONVDSL____23,2040,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2044,PASTRAROABUSURBTBUCONVDSL____23,2041,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2044,PASTRAROABUSURBTBUCONVDSL____23,2042,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2044,PASTRAROABUSURBTBUCONVDSL____23,2043,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2044,PASTRAROABUSURBTBUCONVDSL____23,2044,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2045,PASTRAROABUSURBTBUCONVDSL____23,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2045,PASTRAROABUSURBTBUCONVDSL____23,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2045,PASTRAROABUSURBTBUCONVDSL____23,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2045,PASTRAROABUSURBTBUCONVDSL____23,2034,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2045,PASTRAROABUSURBTBUCONVDSL____23,2035,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2045,PASTRAROABUSURBTBUCONVDSL____23,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2045,PASTRAROABUSURBTBUCONVDSL____23,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2045,PASTRAROABUSURBTBUCONVDSL____23,2038,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2045,PASTRAROABUSURBTBUCONVDSL____23,2039,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2045,PASTRAROABUSURBTBUCONVDSL____23,2040,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2045,PASTRAROABUSURBTBUCONVDSL____23,2041,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2045,PASTRAROABUSURBTBUCONVDSL____23,2042,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2045,PASTRAROABUSURBTBUCONVDSL____23,2043,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2045,PASTRAROABUSURBTBUCONVDSL____23,2044,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2045,PASTRAROABUSURBTBUCONVDSL____23,2045,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2046,PASTRAROABUSURBTBUCONVDSL____23,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2046,PASTRAROABUSURBTBUCONVDSL____23,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2046,PASTRAROABUSURBTBUCONVDSL____23,2034,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2046,PASTRAROABUSURBTBUCONVDSL____23,2035,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2046,PASTRAROABUSURBTBUCONVDSL____23,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2046,PASTRAROABUSURBTBUCONVDSL____23,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2046,PASTRAROABUSURBTBUCONVDSL____23,2038,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2046,PASTRAROABUSURBTBUCONVDSL____23,2039,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2046,PASTRAROABUSURBTBUCONVDSL____23,2040,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2046,PASTRAROABUSURBTBUCONVDSL____23,2041,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2046,PASTRAROABUSURBTBUCONVDSL____23,2042,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2046,PASTRAROABUSURBTBUCONVDSL____23,2043,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2046,PASTRAROABUSURBTBUCONVDSL____23,2044,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2046,PASTRAROABUSURBTBUCONVDSL____23,2045,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2046,PASTRAROABUSURBTBUCONVDSL____23,2046,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2047,PASTRAROABUSURBTBUCONVDSL____23,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2047,PASTRAROABUSURBTBUCONVDSL____23,2034,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2047,PASTRAROABUSURBTBUCONVDSL____23,2035,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2047,PASTRAROABUSURBTBUCONVDSL____23,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2047,PASTRAROABUSURBTBUCONVDSL____23,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2047,PASTRAROABUSURBTBUCONVDSL____23,2038,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2047,PASTRAROABUSURBTBUCONVDSL____23,2039,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2047,PASTRAROABUSURBTBUCONVDSL____23,2040,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2047,PASTRAROABUSURBTBUCONVDSL____23,2041,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2047,PASTRAROABUSURBTBUCONVDSL____23,2042,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2047,PASTRAROABUSURBTBUCONVDSL____23,2043,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2047,PASTRAROABUSURBTBUCONVDSL____23,2044,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2047,PASTRAROABUSURBTBUCONVDSL____23,2045,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2047,PASTRAROABUSURBTBUCONVDSL____23,2046,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2047,PASTRAROABUSURBTBUCONVDSL____23,2047,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2048,PASTRAROABUSURBTBUCONVDSL____23,2034,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2048,PASTRAROABUSURBTBUCONVDSL____23,2035,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2048,PASTRAROABUSURBTBUCONVDSL____23,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2048,PASTRAROABUSURBTBUCONVDSL____23,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2048,PASTRAROABUSURBTBUCONVDSL____23,2038,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2048,PASTRAROABUSURBTBUCONVDSL____23,2039,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2048,PASTRAROABUSURBTBUCONVDSL____23,2040,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2048,PASTRAROABUSURBTBUCONVDSL____23,2041,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2048,PASTRAROABUSURBTBUCONVDSL____23,2042,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2048,PASTRAROABUSURBTBUCONVDSL____23,2043,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2048,PASTRAROABUSURBTBUCONVDSL____23,2044,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2048,PASTRAROABUSURBTBUCONVDSL____23,2045,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2048,PASTRAROABUSURBTBUCONVDSL____23,2046,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2048,PASTRAROABUSURBTBUCONVDSL____23,2047,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2048,PASTRAROABUSURBTBUCONVDSL____23,2048,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2049,PASTRAROABUSURBTBUCONVDSL____23,2035,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2049,PASTRAROABUSURBTBUCONVDSL____23,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2049,PASTRAROABUSURBTBUCONVDSL____23,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2049,PASTRAROABUSURBTBUCONVDSL____23,2038,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2049,PASTRAROABUSURBTBUCONVDSL____23,2039,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2049,PASTRAROABUSURBTBUCONVDSL____23,2040,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2049,PASTRAROABUSURBTBUCONVDSL____23,2041,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2049,PASTRAROABUSURBTBUCONVDSL____23,2042,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2049,PASTRAROABUSURBTBUCONVDSL____23,2043,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2049,PASTRAROABUSURBTBUCONVDSL____23,2044,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2049,PASTRAROABUSURBTBUCONVDSL____23,2045,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2049,PASTRAROABUSURBTBUCONVDSL____23,2046,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2049,PASTRAROABUSURBTBUCONVDSL____23,2047,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2049,PASTRAROABUSURBTBUCONVDSL____23,2048,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2049,PASTRAROABUSURBTBUCONVDSL____23,2049,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2050,PASTRAROABUSURBTBUCONVDSL____23,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2050,PASTRAROABUSURBTBUCONVDSL____23,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2050,PASTRAROABUSURBTBUCONVDSL____23,2038,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
TO,2050,PASTRAROABUSURBTBUCONVDSL____23,2039,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalDiesel2023
