"Discounted Investment and fixed Costs for waste sector by end use, per vintage. (k CAD 2016)"
vintage,sector,Cost_type,Cost,EndUse,Treatment_Plant,Tech_type_1,Tech_type_2,Efficiency,Energy_cat,Costs
2050,Solid Waste,FixedCosts,Discounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,FixedCosts,Discounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,___,5.363114364834486
2050,Solid Waste,FixedCosts,Discounted,Landfill,Thackeray,Biogas capture,___,___,___,1.462220803653096
2050,Solid Waste,FixedCosts,Undiscounted,Green Bin,Compost,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,FixedCosts,Undiscounted,Green Bin,Compost,Biogas upgrade,Public,Standard,___,21.527368342710204
2050,Solid Waste,FixedCosts,Undiscounted,Green Bin,Compost,Biogas capture,___,___,___,8.39997403538432
2050,Solid Waste,FixedCosts,Undiscounted,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,Standard,___,1.59385427854134
2050,Solid Waste,FixedCosts,Undiscounted,Green Bin,Dufferin,Anaerobic Digester,Public,Standard,Mix Energy,14.637178775991236
2050,Solid Waste,FixedCosts,Undiscounted,Green Bin,Dufferin,Gasification,Central,Carbon Capture Storage,Hydrogen,30.804948356706063
2050,Solid Waste,FixedCosts,Undiscounted,Green Bin,Dufferin,Gasification,Enerkem,Standard,Mix Energy,8.668489399293044
2050,Solid Waste,FixedCosts,Undiscounted,Green Bin,Disco Road,Anaerobic Digester,Public,Standard,Mix Energy,10.482027254488704
2050,Solid Waste,FixedCosts,Undiscounted,Green Bin,Disco Road,Gasification,Central,Carbon Capture Storage,Hydrogen,13.407921270026558
2050,Solid Waste,FixedCosts,Undiscounted,Green Bin,Disco Road,Gasification,Enerkem,Standard,Mix Energy,8.22058237034551
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,___,15.849774463073846
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas capture,___,___,___,4.3275436388047
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Arbor Hills,Cogeneration engine,Internal Combustion Engine,Standard,___,3.1908350289874132
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,___,16.195895298081425
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,Beare Rd,Biogas capture,___,___,___,4.4301699014400855
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,Beare Rd,Cogeneration engine,Internal Combustion Engine,Standard,___,3.2608643578504912
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,Brock West,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,Brock West,Biogas upgrade,Public,Standard,___,17.305232483244417
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,Brock West,Biogas capture,___,___,___,4.774140963813431
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,Brock West,Cogeneration engine,Internal Combustion Engine,Standard,___,3.4862487541433125
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,___,16.858214503330586
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas capture,___,___,___,4.624431286246415
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,MI - Carleton farms,Cogeneration engine,Internal Combustion Engine,Standard,___,3.388200429140373
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,___,14.488252721654172
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,Green Lane,Biogas capture,___,___,___,4.89747944994458
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,Green Lane,Cogeneration engine,Internal Combustion Engine,Standard,___,1.593740800163402
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,___,14.702577202732993
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,Keele Valley,Biogas capture,___,___,___,4.959870802525044
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,Keele Valley,Cogeneration engine,Internal Combustion Engine,Standard,___,1.5937449404390915
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,___,14.65152053369744
2050,Solid Waste,FixedCosts,Undiscounted,Landfill,Thackeray,Biogas capture,___,___,___,3.994648756699425
2050,Solid Waste,InvestmentCosts,Discounted,Green Bin,Compost,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,InvestmentCosts,Discounted,Green Bin,Compost,Biogas upgrade,Public,Standard,___,9.334485191710533
2050,Solid Waste,InvestmentCosts,Discounted,Green Bin,Compost,Biogas capture,___,___,___,3.899181400903835
2050,Solid Waste,InvestmentCosts,Discounted,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,Standard,___,2.3074836059862607
2050,Solid Waste,InvestmentCosts,Discounted,Green Bin,Dufferin,Anaerobic Digester,Public,Standard,Mix Energy,1.0065818634876582
2050,Solid Waste,InvestmentCosts,Discounted,Green Bin,Dufferin,Gasification,Central,Carbon Capture Storage,Hydrogen,3.3525432699015623
2050,Solid Waste,InvestmentCosts,Discounted,Green Bin,Dufferin,Gasification,Enerkem,Standard,Mix Energy,0.596121995003269
2050,Solid Waste,InvestmentCosts,Discounted,Green Bin,Disco Road,Anaerobic Digester,Public,Standard,Mix Energy,0.7208368968108845
2050,Solid Waste,InvestmentCosts,Discounted,Green Bin,Disco Road,Gasification,Central,Carbon Capture Storage,Hydrogen,1.4592018040962575
2050,Solid Waste,InvestmentCosts,Discounted,Green Bin,Disco Road,Gasification,Enerkem,Standard,Mix Energy,0.5653199464140458
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,___,4.973586546753678
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Arbor Hills,Biogas capture,___,___,___,2.008801169735398
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Arbor Hills,Cogeneration engine,Internal Combustion Engine,Standard,___,2.723697540216201
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,___,5.083876621310183
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Beare Rd,Biogas capture,___,___,___,2.0564392234753885
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Beare Rd,Cogeneration engine,Internal Combustion Engine,Standard,___,2.783474592001886
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Brock West,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Brock West,Biogas upgrade,Public,Standard,___,5.437427120772901
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Brock West,Biogas capture,___,___,___,2.2161070466383586
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Brock West,Cogeneration engine,Internal Combustion Engine,Standard,___,2.975862766322725
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,___,5.2933183644783
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Carleton farms,Biogas capture,___,___,___,2.146613356795315
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Carleton farms,Cogeneration engine,Internal Combustion Engine,Standard,___,2.892168692763061
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,___,6.945331655160643
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Green Lane,Biogas capture,___,___,___,2.2733595011236187
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Green Lane,Cogeneration engine,Internal Combustion Engine,Standard,___,2.307319319012067
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,___,7.048186040575769
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Keele Valley,Biogas capture,___,___,___,2.302320924163047
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Keele Valley,Cogeneration engine,Internal Combustion Engine,Standard,___,2.3073253130470346
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,___,4.596839565695308
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Thackeray,Biogas capture,___,___,___,1.854274795333149
2050,Solid Waste,InvestmentCosts,Discounted,Landfill,Thackeray,Cogeneration engine,Internal Combustion Engine,Standard,___,3.513769140625089
2050,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Compost,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Compost,Biogas upgrade,Public,Standard,___,22.411675065592053
2050,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Compost,Biogas capture,___,___,___,9.361757481436763
2050,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,Standard,___,5.540163354961419
2050,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Dufferin,Anaerobic Digester,Public,Standard,Mix Energy,2.4167573452724707
2050,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Dufferin,Gasification,Central,Carbon Capture Storage,Hydrogen,8.049304151780724
2050,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Dufferin,Gasification,Enerkem,Standard,Mix Energy,1.4312618400562842
2050,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Disco Road,Anaerobic Digester,Public,Standard,Mix Energy,1.730696655982893
2050,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Disco Road,Gasification,Central,Carbon Capture Storage,Hydrogen,3.503477269166702
2050,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Disco Road,Gasification,Enerkem,Standard,Mix Energy,1.3573075201170024
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,___,11.941355447800268
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas capture,___,___,___,4.823040388715961
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Arbor Hills,Cogeneration engine,Internal Combustion Engine,Standard,___,6.539474110740097
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,___,12.206156908529495
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Beare Rd,Biogas capture,___,___,___,4.937417192497922
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Beare Rd,Cogeneration engine,Internal Combustion Engine,Standard,___,6.682996097596915
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Brock West,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Brock West,Biogas upgrade,Public,Standard,___,13.05501560298356
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Brock West,Biogas capture,___,___,___,5.320772385383836
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Brock West,Cogeneration engine,Internal Combustion Engine,Standard,___,7.144911367779159
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,___,12.709017023110155
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas capture,___,___,___,5.153921191784597
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Carleton farms,Cogeneration engine,Internal Combustion Engine,Standard,___,6.943965697716853
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,___,16.675425915985315
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Green Lane,Biogas capture,___,___,___,5.458232928764495
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Green Lane,Cogeneration engine,Internal Combustion Engine,Standard,___,5.539768909396666
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,___,16.92237462474132
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Keele Valley,Biogas capture,___,___,___,5.527767990341671
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Keele Valley,Cogeneration engine,Internal Combustion Engine,Standard,___,5.539783300802433
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,Mix Energy,0.0
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,___,11.036803054389088
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Thackeray,Biogas capture,___,___,___,4.452029580830949
2050,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Thackeray,Cogeneration engine,Internal Combustion Engine,Standard,___,8.436400146108474
2050,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,285.4012770742492
2050,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,23.256546784040612
2050,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,4.855719410391116
2050,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,134.02253035786356
2050,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,20.838336580538837
2050,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,4.762593850472183
2050,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,69.0824593834644
2050,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,18.593250240262723
2050,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,4.678122285773525
2050,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,779.6892601834129
2050,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,63.53468331451143
2050,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,13.265365570740402
2050,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,366.1368604018064
2050,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,56.928362053917475
2050,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,13.010955360450875
2050,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,188.72673661628784
2050,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,50.79499879204821
2050,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,12.780187045530903
2050,Water Waste,InvestmentCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,53.61832908292704
2050,Water Waste,InvestmentCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,6.914563611174594
2050,Water Waste,InvestmentCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,0.9122438552122316
2050,Water Waste,InvestmentCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,25.17880862665167
2050,Water Waste,InvestmentCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,6.195588931374802
2050,Water Waste,InvestmentCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,0.8947483591550567
2050,Water Waste,InvestmentCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,12.978519504371
2050,Water Waste,InvestmentCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,5.528086896073873
2050,Water Waste,InvestmentCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,0.878878688911836
2050,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,128.7351733155773
2050,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,16.6015532395541
